timestamp,close,volume,rsi_14,macd,macd_signal,macd_hist,macd_cross_up,macd_cross_down,bb_mid,bb_upper,bb_lower,bb_width,bb_pct,return_1d,vol_14d
2025-06-02,105710.00593822816,17721500507.53389,49.19450512277942,1939.7273043272435,2845.7963517593344,-906.0690474320909,False,False,106413.86050014773,111287.4033681259,101540.31763216955,0.09159601662927003,0.42778820449654076,0.00976714924241917,0.32408642714613256
2025-06-03,105884.74263221149,26313843058.73954,50.64881836658004,1765.7918400794733,2629.7954494233622,-864.0036093438889,False,False,106498.87311212292,111266.84911804373,101730.89710620212,0.08954040294681878,0.4355984091416556,0.0016529815927306402,0.32353104101407304
2025-06-04,105434.47745144971,25925661121.080395,46.43569962401626,1573.4760421028768,2418.5315679592654,-845.0555258563886,False,False,106590.87569715006,111190.93087536091,101990.8205189392,0.0863123630071433,0.37430604624289376,-0.004252408511071004,0.3187597621559495
2025-06-05,104812.9182188067,25812143562.797962,35.480370464282615,1355.2868480117759,2205.882623969768,-850.5957759579919,False,False,106646.07903987859,111125.42419081066,102166.73388894652,0.08400393509558085,0.29537624816761043,-0.00589521803177917,0.2803036988079653
2025-06-06,101650.7387545425,39711941132.0234,22.441678712388097,916.6424013835931,1948.034579452533,-1031.39217806894,False,False,106550.81423061449,111374.66017405965,101726.96828716932,0.09054545435954377,-0.007901323292714712,-0.030169749282839997,0.28792891458248565
2025-06-07,104409.74967959142,29897390978.090103,41.43954353491738,782.6210722470714,1714.9518780114408,-932.3308057643694,False,False,106610.68347265132,111287.55382874035,101933.81311656229,0.08773736747103358,0.26470014930022545,0.0271420646701952,0.2764810369375341
2025-06-08,105681.4546141758,17749731308.73042,43.69590592159482,770.1463952294871,1525.9907814550502,-755.8443862255631,False,False,106593.22431920329,111281.8043818687,101904.64425653788,0.08797144645188744,0.402766968587377,0.012179944291476064,0.2832857141750192
2025-06-09,105692.24740699006,16044679696.270103,40.1149080964432,752.4571543122438,1371.284056026489,-618.8269017142452,False,False,106596.36589933446,111282.31026681131,101910.4215318576,0.08791940190347731,0.4035286783791656,0.00010212570269452215,0.27712652641292773
2025-06-10,110261.57485948496,38222993297.50514,52.200247809773934,1094.527806165148,1315.932806054221,-221.404999889073,False,False,106770.10864439169,111735.13677589105,101805.08051289232,0.0930040850297507,0.851605884460407,0.04323238046873712,0.3605819353598288
2025-06-11,110212.73252109604,36303839182.734825,52.88593468607181,1346.1623718631454,1321.978719216006,24.183652647139297,True,False,106797.45208463384,111835.11975909582,101759.78441017187,0.09434059663651476,0.8389743684141443,-0.00044296790111297835,0.3601249972957595
2025-06-12,108679.9760916168,30338936631.626648,52.09114562024352,1405.6999104787537,1338.7229574685557,66.97695301019803,False,False,106653.43304230747,111264.3984257395,102042.46765887544,0.0864663284041302,0.7197525768238292,-0.013907253675847775,0.3628614145976682
2025-06-13,105979.22902375912,35865159511.38857,50.56379723980746,1220.882547451285,1315.1548754651017,-94.2723280138166,False,True,106591.56106506013,111203.91318480166,101979.2089453186,0.0865425381457035,0.4336204147684064,-0.02485045695612742,0.3722824354944208
2025-06-14,106045.56440819203,49471015505.74361,55.33541749884429,1067.4611393081723,1265.616128233716,-198.15498892554365,False,False,106502.27109827955,111082.5965306855,101921.9456658736,0.08601366684808552,0.45014473350994816,0.0006259281657732263,0.3607650040468485
2025-06-15,105482.90611628917,17916412455.866283,52.09829917097669,890.209959906817,1190.5348945683363,-300.32493466151936,False,False,106333.32588522186,110794.92554461538,101871.72622582833,0.08391724085089673,0.40469564350734666,-0.005305816372828787,0.3612498792430242
2025-06-16,105554.49383061715,16568441852.649668,49.568082005566936,746.903811263488,1101.8086779073667,-354.9048666438787,False,False,106142.16482012114,110376.36920438473,101907.96043585755,0.07978364472666044,0.4306043194693128,0.0006786664964373301,0.3578133712159142
2025-06-17,106951.2720181497,32095957011.724205,52.77387413834637,737.5390908331174,1028.954760492517,-291.41566965939955,False,False,106036.3055735779,110063.2583820884,102009.35276506741,0.07595422693628685,0.6136053100297225,0.013232768561933117,0.3640940982517224
2025-06-18,104683.42479835715,38603212010.889435,48.21535950822357,540.8861659445683,931.3410415829272,-390.4548756383589,False,False,105878.56759794569,109855.1715817175,101901.96361417387,0.07511631624772697,0.3497282097405463,-0.021204490390798636,0.3807174874745893
2025-06-19,104722.695052907,30339326410.154945,49.7795115389419,383.78208651229215,821.8292505688003,-438.0471640565081,False,False,105827.43152041202,109837.40764824161,101817.45539258243,0.0757833024995253,0.3622514907460359,0.0003751334523636185,0.37948698569633804
2025-06-20,104690.65002458123,18063282658.152298,58.770811279470045,253.76496120446245,708.2163926959328,-454.4514314914703,False,False,105861.41804351976,109817.73266016875,101905.10342687077,0.07474516570376082,0.35203805405013866,-0.00030599888887106186,0.3412714236930562
2025-06-21,103290.105144757,30632751225.407444,46.49480980592954,37.283405821130145,574.0297953209722,-536.746389499842,False,False,105791.54792929017,109882.22970566942,101700.86615291092,0.07733475606413119,0.1942511149391768,-0.013377936611296048,0.32037835932076697
2025-06-22,101532.5683847329,21644463198.719532,37.39482095104719,-272.9518951314967,404.6334572304784,-677.5853523619751,False,False,105582.67605161539,110095.69059013185,101069.66151309892,0.08548778468752245,0.051285772257466625,-0.017015538492878735,0.3222522503324224
2025-06-23,100852.58264648831,51287142390.02526,35.87063379808539,-567.1470542548341,210.27735493341595,-777.42440918825,False,False,105331.06805232924,110310.20523744808,100351.9308672104,0.09454261268185706,0.05027495333671648,-0.006697217937676414,0.3224469462170123
2025-06-24,105511.62437933135,50011797128.6837,36.2048187199628,-419.5171739764919,84.31844915143438,-503.8356231279263,False,False,105334.92539872331,110314.51940595507,100355.33139149155,0.0945478242545395,0.5177423079423163,0.04619655352975993,0.3345619483741151
2025-06-25,105976.06929808448,31704641076.941063,37.98558235498202,-262.02217825700063,15.050323669747378,-277.07250192674803,False,False,105393.08295268721,110374.17607404373,100411.98983133069,0.0945240993394722,0.5585199203461687,0.0044018364941798005,0.33651043729086955
2025-06-26,107238.53045016268,30468274982.034847,45.848677972162776,-34.93350363000354,5.053558209797194,-39.98706183980074,False,False,105672.47253746822,110389.5855442506,100955.35953068583,0.08927799063488062,0.6659974978808805,0.011912700295830136,0.3380889112967815
2025-06-27,106984.01253775663,24320699663.15122,53.36835332556844,123.07965303544188,28.658777174926133,94.42087586051575,True,False,105801.18568037648,110513.7068182879,101088.66454246506,0.08908257705443609,0.6254983078870999,-0.0023733812029841372,0.3116602199665982
2025-06-28,107078.91560644074,25194306261.888832,53.457498921041015,253.047132790467,73.53644829803432,179.5106844924327,False,False,105871.05872998973,110617.42414014685,101124.69331983262,0.08966313300525498,0.6272401903429333,0.0008870771102422736,0.3116590726389044
2025-06-29,107331.58548463577,8960877693.57604,56.31654212499763,372.14577948827355,133.25831453608217,238.88746495219138,False,False,105953.02563387202,110742.8112642176,101163.24000352644,0.09041338086742348,0.6439062159723719,0.002359660412734277,0.30988516444183944
2025-06-30,108396.61631317894,14881078675.366829,59.09358282662424,546.1754316909792,215.8417379670616,330.3336937239176,False,False,105859.77770655669,110360.26553477341,101359.28987833997,0.08502734325953473,0.7818404030244257,0.009922809056944537,0.3128928651884333
2025-07-01,107132.79910701896,22489515582.41552,50.585793607368515,575.4819013676315,287.7697706471756,287.7121307204559,False,False,105705.78103585285,109768.61448227547,101642.94758943023,0.07687060076770268,0.6756185787559932,-0.011659194254814764,0.313666180413948
2025-07-02,105613.39974163055,25033160828.30909,53.153383412712,470.67896497085167,324.35160951191085,146.32735545894081,False,False,105552.45221835354,109366.52388471816,101738.38055198893,0.07226874575068229,0.5079898240788823,-0.014182392115701381,0.30201715163784415
2025-07-03,108824.44423167943,36395184773.06136,61.44624595161154,639.3562366300321,387.3525349355351,252.00370169449695,False,False,105694.71297874957,109778.5181838172,101610.90777368193,0.07727548691841764,0.8831881169363992,0.03040376029844971,0.33778405900216824
2025-07-04,109602.20483914016,29892049537.628605,63.15842333007702,826.2682644609595,475.13568084062,351.13258362033946,False,False,105872.54500029697,110314.70829221199,101430.38170838196,0.08391530196808916,0.9198021992608172,0.007146929285528403,0.337947181618543
2025-07-05,108040.8919400104,24248906784.57383,62.61901118405251,838.7439722103445,547.8573391145649,290.88663309577964,False,False,106000.44429148303,110541.56901419895,101459.31956876711,0.08568123941497084,0.724663246785594,-0.014245269074844358,0.33918460559875424
2025-07-06,108217.46849992426,10042942280.966904,69.38442602176863,853.0459306713747,608.8950574259269,244.15087324544777,False,False,106133.59302494838,110774.72192850514,101492.46412139162,0.08745824524127417,0.7245009262055713,0.0016343493351749228,0.3205844653983554
2025-07-07,109215.19771840284,14638669497.351297,73.81058382326606,934.1207824420271,673.9402024291469,260.1805800128802,False,False,106246.78930996105,111078.41295978437,101415.16566013773,0.09095095825865744,0.8071853918661827,0.009219668804942183,0.314958115896451
2025-07-08,108300.71675785031,25493246475.80407,60.09359541952439,914.0456662360375,721.9612951905251,192.0843710455124,False,False,106427.65390793569,111283.6227364864,101571.68507938497,0.09125389220270379,0.6928619103670863,-0.0083732024448685,0.23052430249239828
2025-07-09,108953.19187727802,20488865138.27645,60.629407559507136,939.9501212855539,765.559060409531,174.39106087602295,False,False,106639.17874915425,111550.68318522902,101727.67431307948,0.09211444599790157,0.7355707052942324,0.006024661137622678,0.23116041557628386
2025-07-10,111327.53054245669,37078460440.66385,63.52535304650734,1138.939885611704,840.2352254499657,298.7046601617384,False,False,106971.02277504801,112213.8651011625,101728.18044893352,0.09802359910383944,0.9154719421666565,0.021792281843868055,0.24789580105737505
2025-07-11,115879.65030112496,56204086624.04028,72.91077105768406,1644.9962357255426,1001.1874275050811,643.8088082204615,False,False,107600.50003286642,113899.28499178034,101301.7150739525,0.11707724326541173,1.1572021685342697,0.04088943441471771,0.31271847004022
2025-07-12,117571.02510036016,64185145923.88688,74.96916800597808,2157.657220674213,1232.4813861389075,925.1758345353055,False,False,108402.4228686478,115483.67696137949,101321.16877591611,0.13064752438812383,1.1473854850882386,0.01459596050592138,0.3144462001775686
2025-07-13,117418.95745007684,24351256098.393543,74.12147204725,2522.595248509693,1490.5041586130646,1032.0910898966285,False,False,109230.74160882721,116467.49469755146,101993.98852010297,0.13250396330073852,1.0657382351491218,-0.0012934109416288253,0.31644908943345335
2025-07-14,119117.55666327637,27310851454.97692,74.88254263625835,2915.2686235248257,1775.457051595417,1139.8115719294087,False,False,109911.03822302446,118162.62865099836,101659.44779505055,0.15015034998086915,1.0578632701546045,0.014466141158864687,0.3186463002589473
2025-07-15,119833.67446712355,68915956378.80447,80.24680908170022,3246.8224757834687,2069.7301364330274,1177.0923393504413,False,False,110603.91848147642,119743.70548059317,101464.13148235966,0.16527058217467142,1.0049218316870554,0.006011857730355619,0.30211458558513415
2025-07-16,117678.19493404306,80299520980.2335,77.88712725691036,3297.6389787513763,2315.3119048966973,982.3270738546789,False,False,111125.90170567045,120641.150700925,101610.65271041589,0.17125168568632676,0.8443048748193751,-0.017987260614893752,0.3105189413027277
2025-07-17,118748.1627367753,50374263848.76278,75.45796444425712,3385.2261037589924,2529.2947446691564,855.931359089836,False,False,111714.10921562134,121598.58595762023,101829.63247362245,0.17696022125407082,0.8558131454377568,0.009092319977646923,0.2851412536490384
2025-07-18,119445.36520434043,49282617205.72662,75.35610577443104,3470.887710750103,2717.6133378853456,753.2743728647574,False,False,112332.43169551637,122537.998058876,102126.86533215674,0.1817029367088289,0.8484830363928237,0.005871269512696342,0.28511621344306953
2025-07-19,117988.94664455787,58896449260.69391,75.7655567030298,3382.265691962777,2850.543808700832,531.7218832619451,False,False,112865.29975351245,123084.35583294876,102646.24367407613,0.18108410825566054,0.7506908099543402,-0.012193177669899469,0.28113640807300183
2025-07-20,117901.62655900871,23934511126.349533,75.19856750861085,3267.322443160083,2933.8995355926822,333.42290756740067,False,False,113340.55026580396,123568.6483448866,103112.45218672132,0.18048435542435456,0.7229679583603403,-0.0007400700492072865,0.2825270283090375
2025-07-21,117256.9208222684,36702153882.06748,71.31650474213217,3088.603229991684,2964.8402744724826,123.76295551920157,False,False,113846.75635156641,123779.08894301238,103914.42376012044,0.17448600047548588,0.6716698690516528,-0.00546816660258409,0.28807877446342184
2025-07-22,117482.46977767294,46344384345.39471,75.2610496369285,2931.3758060886903,2958.147380795724,-26.77157470703378,False,True,114440.20985336853,123696.55738509078,105183.86232164629,0.16176739877674715,0.6643337133722745,0.0019235449287162698,0.2791238048612415
2025-07-23,119955.79570607653,58939000420.94166,77.513956279745,2972.0882881332072,2960.9355622632206,11.152725869986625,True,False,114996.7774270884,124169.61341432601,105823.94143985078,0.1595320528534547,0.7703099829697019,0.021052723296370646,0.28962062852945153
2025-07-24,118629.05588130427,45225685167.61703,69.26830083200393,2864.278784760216,2941.6042067626195,-77.32542200240368,False,True,115448.1199791966,124388.70987621965,106507.53008217356,0.15488498034674128,0.6778929544216553,-0.011060239457067356,0.2910871529700333
2025-07-25,118354.43517438594,51940414419.3327,58.4351433845828,2725.2642310270894,2898.3362116155135,-173.07198058842414,False,False,115963.79714091537,124272.93458039768,107654.65970143306,0.1433057151342728,0.643855968858515,-0.0023149531527343337,0.21327797381104346
2025-07-26,117540.80837085741,91617702596.10347,49.890453535396944,2520.387850116793,2822.7465393157695,-302.35868919897666,False,False,116429.96413446203,123914.4534624925,108945.47480643156,0.12856637694033504,0.5742097548482775,-0.006874493569503426,0.2044484298652815
2025-07-27,117959.54234360624,25145925063.881348,51.92263916661583,2364.553078282508,2731.1078471091173,-366.55476882660923,False,False,116867.18136572221,123556.48286800395,110177.87986344047,0.1144769887338748,0.5816498536888661,0.003562456125260516,0.20506526103541914
2025-07-28,119418.91405141471,30220402191.467663,51.090359162271305,2331.93095079271,2651.2724678458358,-319.3415170531257,False,False,117423.09123040042,122842.22677155,112003.95568925083,0.09230101991637221,0.6841458666109423,0.012371798659216893,0.20127020631025097
2025-07-29,118003.30201607826,43433742203.62158,43.69648896355789,2166.87127599986,2554.3922294766408,-387.52095347678096,False,False,117875.59673734044,121546.12279718494,114205.07067749594,0.06227796357245093,0.5173960457786846,-0.011854169388334723,0.2074437650965727
2025-07-30,117853.30892863822,42860287143.68828,50.699717766356166,2000.8920676797716,2443.692197117267,-442.80012943749534,False,False,118201.88565664952,120201.34105974248,116202.43025355657,0.033831192996378004,0.41283208230798907,-0.0012710922904479727,0.18551003473134486
2025-07-31,117833.24087995925,43054424656.58649,46.00933927880443,1846.4483186149446,2324.2434214168024,-477.79510280185787,False,False,118299.56518559123,119988.03694462418,116611.09342655828,0.028545696789063213,0.36190935586063416,-0.0001702798916839443,0.17888413292214295
2025-08-01,115700.00243915782,45238249453.35885,35.48232916707421,1534.2303681599005,2166.2408107654223,-632.0104426055218,False,False,118206.01405253113,120237.02985810934,116174.99824695292,0.034364001220371386,-0.11693552716097037,-0.01810387650268086,0.19593906582557918
2025-08-02,113234.6051343189,65794680822.25255,32.90826122478195,1075.4611875807896,1948.0848861284958,-872.6236985477062,False,False,117996.7964367432,120999.03693461031,114994.55593887609,0.05088681368526102,-0.29310623279639186,-0.02130853286831491,0.2136845440559198
2025-08-03,112554.90232221723,33543439044.09785,31.56389128508313,649.549369494096,1688.377782801616,-1038.82841330752,False,False,117668.66371969024,121480.51682620255,113856.81061317794,0.06478960474290571,-0.1707710468612342,-0.006002606811719935,0.2138974157747358
2025-08-04,114199.10966460757,24689273719.085533,40.136212023287825,439.6173413889919,1438.6256945190912,-999.0083531300993,False,False,117386.93547956445,121354.74495824294,113419.12600088595,0.0676022329481331,0.0982889511092907,0.014608047348158903,0.23186436375784675
2025-08-05,115138.68613070177,32488023582.82734,42.77244158330013,345.08276576557546,1219.9171087683883,-874.8343430028128,False,False,117259.96003939738,121349.20189674395,113170.71818205081,0.06974660158459295,0.24062748270995304,0.00822752882096589,0.23689952868883918
2025-08-06,114128.35408881678,37316213251.97167,30.247595174939903,186.48835969070205,1013.2313589528511,-826.742999262149,False,False,117028.96960699947,121282.86186954651,112775.07734445242,0.07269810674796576,0.15906335431660304,-0.00877491376563122,0.20436547012786072
2025-08-07,115022.09576830892,32052509631.058872,37.40430201592727,131.40389221612713,836.8658656055064,-705.4619733893793,False,False,116807.8061351979,120992.09772103812,112623.51454935767,0.07164404031349009,0.28661736039956254,0.007831022243575125,0.20747759620948678
2025-08-08,117463.47451085235,38289687095.00489,47.2976593320596,281.50292545498814,725.7932775754028,-444.2903521204147,False,False,116781.53252851262,120941.12280250661,112621.94225451862,0.07123712429409014,0.5819722541668677,0.02122530220159735,0.2393193941734273
2025-08-09,116688.36663186055,33017415812.97353,47.4084342220748,334.0619050193636,647.447003064195,-313.38509804483135,False,False,116720.8695321552,120846.93246226321,112594.80660204717,0.07069966059448073,0.496061269441934,-0.006598714044681042,0.2391161300987531
2025-08-10,116510.08393213755,27638785406.21056,45.52802205571008,357.2116376914055,589.3999299896371,-232.18829229823166,False,False,116683.52768764866,120802.67601573722,112564.3793595601,0.07060376746776373,0.4789466484699773,-0.0015278532459491734,0.23813021985376467
2025-08-11,119266.92516880555,37157754754.85189,49.56583238247953,591.1970637904014,589.7593567497901,1.4377070406113717,True,False,116772.7504572053,121039.42644769284,112506.07446671776,0.07307656921297201,0.7922854602928557,0.02366182517106208,0.2615082060307014
2025-08-12,118773.79960860992,61739781527.95854,52.323436167684804,728.4440388233925,617.4962931645106,110.9477456588819,False,False,116713.65065233195,120824.5873863653,112602.71391829861,0.07044483162092238,0.7505692850029217,-0.004134637993707724,0.2545651438832559
2025-08-13,120202.53485503166,46941089789.57991,56.576877709876364,941.6455456000112,682.3261436516108,259.31940194840047,False,False,116792.32460101834,121112.50485878177,112472.1443432549,0.07398055090558184,0.8946837921733838,0.012029043872721079,0.26087786622239206
2025-08-14,123560.99363577305,61818118105.53991,63.51004492776168,1365.864001559923,819.0337152332734,546.8302863266497,False,False,117052.65252408767,122297.66170958926,111807.64333858607,0.08961794666587755,1.120431812557729,0.027939999641370283,0.29330258474702453
2025-08-15,118405.59579823953,73822008367.99681,55.58538697779196,1271.4066794282844,909.5083080722756,361.89837135600885,False,False,117095.89189545678,122372.01174064187,111819.77205027168,0.09011622457080927,0.6241162010353093,-0.041723505823612395,0.3594885754544753
2025-08-16,117339.79190213277,44268714220.021,58.99443962540329,1097.8912965368363,947.1849057651878,150.70639077164856,False,False,117064.9043733831,122326.9278691952,111802.880877571,0.0898992490358796,0.5261199450143503,-0.009001296677927928,0.3423423853904842
2025-08-17,117501.21653394958,23202714236.542347,61.0891901718063,962.3117928604042,950.210283184231,12.101509676173237,False,False,116969.01949750986,122119.13164924813,111818.90734577159,0.0880594224669535,0.5516684900017275,0.0013757023870593077,0.33913590393197246
2025-08-18,117542.83687778088,20906566026.645443,58.07670326515688,848.4421602245566,929.8566585922962,-81.41449836773961,False,True,116945.99624059498,122080.73421339094,111811.25826779901,0.08781383096232179,0.5581179254275472,0.0003542120248538616,0.33346416705598986
2025-08-19,116256.41276740946,47337926940.98573,52.65535210042967,646.9384773010388,873.2730223340448,-226.33454503300595,False,False,116866.15143253354,121991.1385579431,111741.164307124,0.0877069547099476,0.44051315152568743,-0.010944300346511282,0.33808062481145074
2025-08-20,112778.34483555844,46156885037.403885,47.12940018445605,204.23999067711702,739.4664160026592,-535.2264253255422,False,False,116613.40663031352,122027.97555407214,111198.8377065549,0.09286357512775223,0.14585714497721253,-0.029917213588978364,0.37062556146736664
2025-08-21,114252.39755195397,42166369117.006935,48.40276590717371,-27.342823354847496,586.1045681311579,-613.4473914860054,False,False,116541.02638595333,122044.97085953594,111037.08191237072,0.09445505405718652,0.2920919401545438,0.01307035245591548,0.3749414827558076
2025-08-22,112414.39987336512,32048202090.65466,39.25332799355448,-355.0916483287874,397.8653248391688,-752.9569731679562,False,False,116500.01612290565,122118.7191142217,110881.3131315896,0.09645840710250905,0.13642710285140303,-0.016087169442138394,0.36301374635631817
2025-08-23,116834.24948202295,50878158870.82928,50.26879865830119,-255.24769172508968,267.24272152631715,-522.4904132514068,False,False,116713.98348089591,122017.18626946419,111410.78069232764,0.09087519130792619,0.5113389970100977,0.03931746834601957,0.42115913443812525
2025-08-24,115359.98346714744,27306719885.257973,47.977458828684995,-291.7188301399001,155.4504111930737,-447.1692413329738,False,False,116772.02717102291,121983.9599058825,111560.09443616333,0.08926680235200934,0.36453742059724437,-0.012618440409482456,0.4262975943077305
2025-08-25,113399.54847314971,40682656776.69001,39.384409792701796,-473.35662950015103,29.689003054428753,-503.0456325545798,False,False,116685.0702881453,122067.00367347,111303.13690282061,0.09224716361800872,0.1947637977130616,-0.016994064450052804,0.41196429421783526
2025-08-26,110185.35443900425,52854872363.936554,35.85413220584665,-866.6740120133909,-149.58359995913517,-717.0904120542557,False,False,116487.92030565468,122514.47346494092,110461.36714636844,0.103470868798637,-0.022899715647483172,-0.02834397559269386,0.4312996428454713
2025-08-27,111842.70999260596,43023800053.0546,36.33361172446735,-1032.741330082441,-326.21514598379633,-706.5261840986446,False,False,116328.95101686954,122677.44096157659,109980.46107216249,0.10914720521783812,0.14666865165283027,0.01504152309569573,0.43491987704804097
2025-08-28,111216.08479629169,36957904262.995804,27.83958498636052,-1201.069115397113,-501.18593986645965,-699.8831755306533,False,False,116016.58153114149,122734.09290091727,109299.07016136571,0.1158026082327317,0.14268785934261558,-0.005602736167209299,0.39578034329171125
2025-08-29,112525.59740669793,34222495087.206894,37.75389624495755,-1214.7999171309639,-643.9087353193605,-570.8911818116034,False,False,115808.44306988336,122694.16892802509,108922.71721174163,0.11891578326437925,0.2616194914800611,0.011774489389774878,0.3575192268930775
2025-08-30,108480.30666639366,51702115726.38959,33.585713305712034,-1534.4150497144437,-822.0099981983772,-712.4050515160666,False,False,115406.95420659617,123018.55497772842,107795.35343546393,0.13190887539595422,0.04499403289302094,-0.03594996012936935,0.39385873933469656
